time,x,y,
1728451979.060166,-1103,135
1728451982.397686,-960,398
1728451989.4562788,-965,472
1728451995.7182913,-953,713
1728451998.6590784,-947,715
1728452001.6370237,-948,717
1728452007.7191033,-1355,138
1728452014.1322494,-504,441
1728452018.1449096,-481,546
1728452037.6979556,-1148,513
1728452041.1927252,-1125,498
1728452041.6505609,-1125,498
1728452042.3856063,-1054,498
1728452046.6908927,-1717,138
1728452048.06372,-1500,142
1728452054.0268195,-1509,133
1728452057.626961,-212,571
1728452058.3918066,-212,571
1728452059.5987206,-1515,126
1728452061.646139,-1372,134
1728452065.2464883,-1616,504
1728452066.2066386,-1132,509
1728452074.3897247,-1216,480
1728452074.8395329,-1286,479
1728452075.9127269,-689,475
1728452076.707691,-921,364
1728452077.8698149,-959,252
1728452078.717596,-1350,373
1728452084.4094775,-1236,477
1728452086.1720617,-1019,362
1728452086.8924103,-932,388
1728452088.1004183,-653,478
1728452089.3224895,-574,369
1728452090.0120976,-596,370
1728452090.9728444,-984,372
1728452093.395852,-1368,367
1728452094.506488,-1271,472
1728452096.2551801,-636,479
1728452098.683488,-961,262
1728452099.6437666,-1368,371
1728452100.7533836,-1294,470
1728452104.3835182,-1377,136
1728452111.2995598,-1613,503
1728452113.1890724,-1364,131
1728452114.1415415,-1166,364
1728452114.9435232,-1149,498
1728452116.0914485,-1127,496
1728452116.2640421,-1127,496
1728452116.8636358,-1076,486
1728452117.3734999,-1118,505
1728452119.6392457,-1134,499
1728452120.524594,-1213,244
1728452127.5068684,-1123,363
1728452129.2099671,-441,372
1728452130.5515597,-1493,132
1728452131.9623919,-1714,137
1728452133.3569932,-1706,549
1728452133.785152,-1706,566
1728452134.3625984,-1706,566
1728452134.865142,-1706,566
1728452135.2326503,-1706,566
1728452135.8700345,-1706,566
1728452136.5521743,-1706,566
1728452137.9166045,-1356,127
1728452139.859521,-1587,373
1728452142.8519564,-202,238
1728452144.607553,-1089,244
1728452146.6700077,-161,203
1728452148.477749,-939,361
1728452149.354688,-970,255
1728452150.0226915,-578,367
1728452150.7804105,-644,475
1728452151.4630432,-643,748
1728452151.891365,-1267,923
1728452152.5655093,-1241,632
1728452153.5699804,-1346,368
1728452153.9906683,-1394,361
1728452154.432478,-1613,336
1728452155.2725978,-191,290
1728452156.6617434,-1314,139
1728452158.2429614,-1153,499
1728452159.931548,-1142,495
1728452162.5255935,-661,439
1728452163.6509626,-765,510
1728452173.4765363,-1337,127
1728452174.9535031,-1563,132
1728452175.5683925,-1732,137
1728452176.379083,-1537,132
1728452176.918657,-1422,128
1728452177.346253,-1386,126
1728452178.7869835,-1135,514
1728452179.6877136,-1622,509
1728452180.9615002,-686,468
1728452181.7185662,-937,366
1728452182.4996,-1339,363
1728452183.092949,-1370,435
1728452183.3542483,-1357,393
1728452183.7087035,-1271,369
1728452184.255048,-1229,482
1728452184.5620096,-1273,511
1728452184.9670136,-1126,484
1728452185.6714833,-653,516
1728452186.0917962,-747,483
1728452186.406977,-658,438
1728452186.8877199,-577,475
1728452187.4646099,-474,364
1728452188.1093695,-556,314
1728452188.6417747,-659,364
1728452189.1746268,-530,404
1728452190.7565775,-953,262
1728452191.1470144,-972,258
1728452191.6272173,-964,208
1728452192.376703,-943,327
1728452192.8423643,-1063,365
1728452193.261892,-957,387
1728452193.7420626,-852,363
1728452194.747307,-132,228
1728452198.5796146,-676,973
1728452204.3631105,-665,978
1728452205.5030432,-911,973
1728452212.9654846,-835,614
1728452215.9128406,-649,1001
1728452221.0053115,-1209,118
1728452224.5611355,-1266,133
1728452227.028519,-977,341
1728452232.5638866,-973,414
1728452237.5066495,-914,498
1728452239.9369276,-971,569
1728452248.02178,-946,793
1728452252.4401708,-809,213
1728452253.4823885,-950,352
1728452256.685299,-973,415
1728452259.2879367,-933,492
1728452262.115018,-970,564
1728452268.7833426,-972,774
1728452273.7335122,-930,790
1728452278.4286268,-1348,144
1728452282.0138173,-960,235
1728452284.9241452,-187,232
1728452287.4053314,-810,587
1728452292.4612029,-1135,508
1728452293.8719645,-1614,510
1728452299.1885612,-644,678
1728452303.6832983,-165,305
1728452304.5817852,-296,180
1728452306.456334,-1684,251
1728452307.7543712,-1194,137
1728452311.298198,1703,79
1728452312.5359666,1365,182
1728452313.2636685,1570,133
