time,x,y,
1728458403.1826735,1687,60
1728458403.3183572,1687,61
1728458403.3253577,1687,61
1728458403.3327348,1687,63
1728458403.340054,1688,64
1728458403.3482914,1689,65
1728458403.355287,1690,67
1728458403.3627355,1690,68
1728458403.3706422,1692,68
1728458403.377641,1695,69
1728458403.3846397,1696,70
1728458403.393154,1701,71
1728458403.4005313,1708,71
1728458403.407529,1713,71
1728458403.4145336,1723,71
1728458403.4225297,1732,71
1728458403.4295297,1739,71
1728458403.437532,1742,71
1728458403.4445307,1746,71
1728458403.4602084,1749,71
1728458403.4682086,1751,71
1728458403.475209,1757,71
1728458403.482738,1759,71
1728458403.4897478,1760,71
1728458403.505507,1760,71
1728458403.513071,1759,71
1728458403.5200717,1757,71
1728458403.5280757,1753,71
1728458403.5353384,1751,71
1728458403.542672,1747,71
1728458403.549682,1742,71
1728458403.5576823,1731,73
1728458403.565324,1720,74
1728458403.5733232,1703,77
1728458403.5795648,1676,82
1728458403.5877988,1616,94
1728458403.5947986,1557,101
1728458403.6027994,1471,114
1728458403.6098,1385,125
1728458403.617802,1272,139
1728458403.6248088,1156,152
1728458403.6337225,1030,164
1728458403.6397243,905,175
1728458403.6477273,762,186
1728458403.654737,637,192
1728458403.663831,498,200
1728458403.6708508,359,203
1728458403.6777337,235,203
1728458403.6847353,110,203
1728458403.6927347,-1,203
1728458403.708029,-91,197
1728458403.7150307,-173,189
1728458403.723571,-253,180
1728458403.730623,-327,167
1728458403.737637,-397,155
1728458403.7454214,-453,143
1728458403.7534192,-517,128
1728458403.7604198,-568,114
1728458403.7684205,-614,101
1728458403.7754211,-645,89
1728458403.78342,-683,76
1728458403.7982385,-719,62
1728458403.8052378,-750,50
1728458403.813238,-826,24
1728458403.8202372,-851,16
1728458403.8282363,-883,8
1728458403.8352547,-901,5
1728458403.843253,-917,1
1728458403.8502533,-931,0
1728458403.858255,-940,-1
1728458403.865269,-943,-1
1728458403.8732693,-948,0
1728458403.8802764,-952,0
1728458403.8882277,-953,1
1728458403.8952253,-954,2
1728458403.9026985,-957,3
1728458403.909697,-959,6
1728458403.917699,-960,8
1728458403.9246976,-963,11
1728458403.9326987,-965,14
1728458403.9396996,-965,16
1728458403.9476979,-967,19
1728458403.954699,-968,21
1728458403.9626985,-970,27
1728458403.9776995,-971,28
1728458403.984697,-976,34
1728458403.992762,-978,36
1728458403.999792,-994,53
1728458404.0077915,-998,57
1728458404.0147936,-1002,62
1728458404.0227919,-1004,65
1728458404.029791,-1007,69
1728458404.0377922,-1008,70
1728458404.0447924,-1008,71
1728458404.082966,-1008,71
1728458404.0899649,-1009,71
1728458404.0989656,-1009,71
1728458404.1049705,-1010,72
1728458404.1128542,-1010,72
1728458404.119853,-1011,73
1728458404.1278532,-1012,73
1728458404.1348326,-1012,74
1728458404.1498263,-1013,74
1728458404.1582546,-1013,74
1728458404.16526,-1015,74
1728458404.1732955,-1017,75
1728458404.1798825,-1017,75
1728458404.1879115,-1018,75
1728458404.1949084,-1020,76
1728458404.202915,-1020,77
1728458404.278311,-1021,77
1728458404.2853107,-1021,77
1728458404.293314,-1023,76
1728458404.3013384,-1023,76
1728458407.3077056,-1024,75
1728458407.3087058,-1023,74
1728458407.3127058,-1022,74
1728458407.3815813,-1022,74
1728458407.388508,-1022,74
1728458407.3965924,-1022,76
1728458407.403612,-1021,77
1728458407.4497385,-1021,78
1728458407.47857,-1021,78
1728458407.486583,-1021,79
1728458407.493581,-1021,80
1728458407.5005786,-1021,81
1728458407.508581,-1021,81
1728458407.5156138,-1023,81
1728458407.523614,-1025,81
1728458407.5316527,-1029,81
1728458407.5386465,-1034,81
1728458407.5456455,-1038,81
1728458407.5536497,-1043,81
1728458407.5607088,-1050,81
1728458407.568707,-1058,81
1728458407.5767133,-1067,81
1728458407.5827157,-1077,81
1728458407.5903654,-1086,81
1728458407.5983634,-1094,79
1728458407.6128907,-1103,76
1728458407.6148896,-1111,73
1728458407.8393285,-1112,73
1728458407.8451958,-1112,73
1728458407.8532438,-1112,74
1728458407.8612483,-1111,75
1728458407.868242,-1109,76
1728458407.876245,-1108,76
1728458407.9134989,-1107,76
1728458407.920497,-1106,76
1728458407.928499,-1106,76
1728458407.9364924,-1105,76
1728458407.958112,-1105,76
1728458407.989158,-1105,76
1728458408.0031714,-1105,76
1728458408.0051715,-1106,75
1728458408.011171,-1108,74
1728458408.017919,-1108,73
1728458408.0259187,-1110,72
1728458408.0340867,-1111,71
1728458408.041087,-1113,69
1728458408.048087,-1115,69
1728458408.0560894,-1117,69
1728458408.0633583,-1118,68
1728458408.0713587,-1119,67
1728458408.0793884,-1119,67
1728458408.0853863,-1120,67
1728458408.1235602,-1120,67
1728458408.138585,-1121,66
1728458408.2057238,-1122,66
1728458408.2127204,-1123,66
1728458408.220722,-1123,66
1728458408.2277248,-1125,66
1728458408.2361007,-1127,68
1728458408.2431014,-1129,70
1728458408.2511,-1132,71
1728458408.2581005,-1137,71
1728458408.26512,-1141,71
1728458408.2734988,-1146,69
1728458408.2815008,-1146,67
1728458408.2884965,-1146,65
1728458408.2954988,-1147,63
1728458408.4529037,-1147,63
1728458408.4609041,-1147,63
1728458408.4679067,-1146,64
1728458408.4755354,-1146,64
1728458408.4835286,-1144,64
1728458408.4915304,-1143,64
1728458408.4985619,-1141,64
1728458408.5055614,-1141,64
1728458408.5135596,-1139,64
1728458408.5207348,-1139,63
1728458408.5587103,-1138,63
1728458408.7460685,-1138,62
1728458408.7540734,-1138,61
1728458408.8737082,-1138,62
1728458408.8807025,-1137,64
1728458408.888701,-1136,68
1728458408.8965364,-1135,72
1728458408.9032433,-1133,77
1728458408.9102378,-1133,80
1728458408.9182425,-1132,83
1728458408.9260182,-1130,85
1728458408.9340189,-1130,86
1728458408.9410691,-1130,89
1728458408.9480667,-1130,92
1728458408.9559262,-1130,94
1728458408.962926,-1130,94
1728458408.9709485,-1129,95
1728458409.031309,-1128,95
1728458409.1137128,-1128,96
1728458409.1207156,-1128,97
1728458409.1287193,-1128,97
1728458409.1357126,-1128,98
1728458409.1434634,-1128,99
1728458409.151467,-1128,99
1728458409.1584668,-1128,100
1728458409.1660936,-1128,101
1728458409.173092,-1128,102
1728458409.1811073,-1128,103
1728458409.1891088,-1128,104
1728458409.1961093,-1128,104
1728458409.2051358,-1128,105
1728458409.2106059,-1128,105
1728458409.2797303,-1128,107
1728458409.2867298,-1128,107
1728458409.2947345,-1128,108
1728458409.3027318,-1128,109
1728458409.3087318,-1128,109
1728458409.3157299,-1128,110
1728458409.3612297,-1128,111
1728458409.3761203,-1128,111
1728458409.383121,-1128,112
