time,x,y
1728458402.9810898,2953.175048828125,810.1415405273438
1728458404.48957,1937.4432373046875,1004.3419189453125
1728458404.5226512,1603.716064453125,661.806884765625
1728458404.549746,1400.756591796875,298.7843017578125
1728458404.5828433,1309.059326171875,334.3325500488281
1728458404.6123683,1210.9482421875,227.4789276123047
1728458404.6437228,1158.02001953125,184.32875061035156
1728458404.6727076,1139.6844482421875,163.18955993652344
1728458404.703751,1131.29736328125,131.48300170898438
1728458404.7329798,1110.699951171875,116.23380279541016
1728458404.7633739,1065.04931640625,107.70641326904297
1728458404.7938862,889.8685302734375,54.5363655090332
1728458404.8234007,765.179443359375,25.55892562866211
1728458404.8543682,707.8793334960938,28.782840728759766
1728458404.8855762,684.7974853515625,34.62854766845703
1728458404.9143884,666.8104248046875,37.86913299560547
1728458404.945397,662.4026489257812,24.409160614013672
1728458404.9733288,643.9743041992188,35.23957061767578
1728458405.0036924,626.9429321289062,48.56855392456055
1728458405.8824053,609.9898071289062,198.8326416015625
1728458405.9437284,610.1015625,248.25599670410156
1728458405.9704545,695.3560791015625,271.3748779296875
1728458406.000726,818.3092651367188,284.5645446777344
1728458406.030394,921.2457275390625,259.59259033203125
1728458406.0604327,996.2493286132812,189.72706604003906
1728458406.091395,1010.1646728515625,233.3416290283203
1728458406.1214106,992.5743408203125,182.76571655273438
1728458406.6374736,690.238525390625,8.750859260559082
1728458406.6674435,587.8692626953125,43.758968353271484
1728458406.6974585,528.95166015625,63.85810852050781
1728458406.7279096,494.1291809082031,76.92229461669922
1728458406.7579548,475.90185546875,86.53462219238281
1728458406.78837,463.2273864746094,94.40409088134766
1728458406.8178654,456.3699951171875,97.4788818359375
1728458406.8478642,434.4316101074219,139.6265869140625
1728458406.8778694,438.4892272949219,136.60552978515625
1728458406.9076836,438.784423828125,132.6680145263672
1728458406.9390981,441.1198425292969,129.5454864501953
1728458406.9690995,443.412109375,126.94390106201172
1728458407.000101,445.69097900390625,126.59467315673828
1728458407.029799,447.50146484375,126.07388305664062
1728458407.0603235,449.1611022949219,127.30337524414062
1728458407.089885,450.65435791015625,129.65347290039062
1728458407.1207008,452.25408935546875,130.97955322265625
1728458407.150716,454.10882568359375,132.72259521484375
1728458407.180429,455.3277587890625,135.05377197265625
1728458407.2074292,411.55084228515625,338.3459777832031
1728458408.5950553,708.3157958984375,608.4192504882812
1728458408.6284966,695.4849853515625,369.25067138671875
1728458408.6584935,745.753662109375,305.3465881347656
1728458408.6890204,799.93994140625,257.0072021484375
1728458408.718961,845.601318359375,229.21498107910156
1728458408.7490683,885.0884399414062,128.3700408935547
1728458408.7805572,901.4797973632812,57.19609832763672
1728458408.81065,913.9730834960938,60.877166748046875
1728458408.8421283,915.354736328125,66.72262573242188
1728458408.8726847,924.2027587890625,78.44326782226562
1728458408.902236,955.4456787109375,76.7940902709961
1728458408.9330208,977.76123046875,74.51087188720703
1728458408.962926,992.6193237304688,78.42636108398438
1728458408.993728,1003.284912109375,84.13577270507812
1728458409.0232952,1011.2029418945312,88.5501708984375
1728458409.054055,1015.7213134765625,93.68238830566406
1728458409.0841854,1018.8525390625,96.16624450683594
1728458409.1137128,1021.4461669921875,96.55884552001953
1728458409.1444654,1022.3715209960938,99.42578125
1728458409.1750917,1024.3248291015625,102.34197235107422
1728458409.2051358,1026.9927978515625,104.57759094238281
1728458409.2347906,1029.638427734375,108.57662200927734
1728458409.2647069,1032.3834228515625,112.9201431274414
1728458409.2957351,1034.730712890625,116.44365692138672
1728458409.325415,1035.892822265625,120.5474853515625
1728458409.3572307,1037.793212890625,127.57471466064453
1728458409.3861234,1039.453857421875,134.391357421875
1728458409.4161322,1040.7000732421875,141.95599365234375
1728458409.446325,1041.73095703125,149.53994750976562
1728458409.476324,1028.505859375,154.00949096679688
1728458409.5069504,1004.563720703125,154.91427612304688
1728458409.5369473,983.3509521484375,157.33154296875
1728458409.5669487,964.6929321289062,162.05320739746094
1728458409.5969481,949.4520263671875,163.8588409423828
1728458409.6279492,937.2286987304688,164.61361694335938
1728458409.6579618,925.7574462890625,165.0682373046875
1728458409.687966,918.2809448242188,163.2671661376953
1728458409.7179666,908.4310913085938,163.4395294189453
1728458409.7489645,898.5008544921875,161.5612335205078
1728458409.7789614,889.314453125,161.2567596435547
1728458409.8089626,882.203857421875,160.5032958984375
1728458409.8389635,876.3952026367188,159.02052307128906
1728458409.8699665,872.68359375,156.7718963623047
1728458409.8999622,869.342529296875,154.54000854492188
1728458409.9299655,866.9202880859375,152.93003845214844
1728458409.959968,864.6898193359375,152.0626983642578
1728458409.9899626,863.2862548828125,151.50885009765625
1728458410.0199587,865.750732421875,149.89366149902344
1728458410.0509653,867.962646484375,148.52857971191406
1728458410.0809603,868.8880615234375,148.26817321777344
1728458410.1109617,870.083740234375,147.900146484375
1728458410.1409588,871.30859375,147.53460693359375
1728458410.1709626,872.171142578125,146.71409606933594
1728458410.2019608,872.6986694335938,146.26783752441406
1728458410.2319605,873.1153564453125,146.97811889648438
1728458410.2619686,874.5516967773438,146.5205841064453
1728458410.2929635,888.6607666015625,142.8597869873047
1728458410.3229618,912.5245361328125,139.37118530273438
1728458410.3529632,937.5421142578125,138.83665466308594
1728458410.3829637,956.6940307617188,133.43382263183594
1728458410.4139597,970.7525634765625,132.3533935546875
1728458410.443961,982.3857421875,128.51475524902344
1728458410.4739635,990.5316772460938,126.33863830566406
1728458410.5039613,995.8472900390625,125.49052429199219
1728458410.5339613,1001.3763427734375,126.32323455810547
1728458410.5639594,1005.1278686523438,126.75347137451172
1728458410.5939639,1007.48486328125,126.18643951416016
1728458410.6249628,1010.6354370117188,125.6490249633789
1728458410.6549635,1013.181884765625,126.29474639892578
1728458410.6849608,1015.9732055664062,127.94300079345703
1728458410.714963,1016.939208984375,129.3926544189453
1728458410.745963,1017.3623657226562,130.6842041015625
1728458410.7759628,1018.3280029296875,131.85997009277344
1728458410.8059592,1018.7755126953125,132.44044494628906
1728458410.8359587,1018.7042846679688,132.90493774414062
1728458410.8659627,1018.8170166015625,131.91041564941406
1728458410.8959618,1019.6749877929688,131.81033325195312
1728458410.9269602,1015.732421875,132.32061767578125
1728458410.9569619,1001.67919921875,132.32418823242188
1728458410.986961,980.3497314453125,131.33470153808594
1728458411.016963,960.6942749023438,132.0148162841797
1728458411.0474093,942.0486450195312,131.74118041992188
1728458411.0774071,924.5574951171875,130.8332977294922
1728458411.108409,912.4898681640625,128.3922119140625
1728458411.1384094,902.6508178710938,128.1941375732422
1728458411.168415,895.255859375,129.4839630126953
1728458411.1984084,887.765380859375,128.39471435546875
1728458411.2854092,794.7613525390625,662.789794921875
