time,key
1728358317.1008008,'t'
1728358317.3481314,'e'
1728358317.5050626,'s'
1728358317.8435807,'t'
1728358318.2481706,'1'
1728358321.128006,<97>
1728358321.2859719,<98>
1728358321.4429736,<99>
1728358321.6448722,<100>
1728358321.781004,<101>
1728358321.915984,<102>
1728358334.6286354,'c'
1728358335.0111547,'1'
1728358355.3539305,<97>
1728358355.5329092,<98>
1728358355.666432,<99>
1728358355.8699167,<100>
1728358356.0069416,<101>
1728358356.1169407,<102>
1728358439.8880386,'t'
1728358440.1134462,'e'
1728358440.2706556,'s'
1728358440.5186388,'t'
1728358441.1948771,<98>
1728358443.1953511,<97>
1728358443.3779056,<98>
1728358443.488499,<99>
1728358443.780546,<100>
1728358443.915665,<101>
1728358444.0505164,<102>
1728358448.0106676,<97>
1728358448.1681304,<98>
1728358448.3496885,<99>
1728358448.551715,<100>
1728358448.731522,<101>
1728358448.8657808,<102>
1728358457.6350813,<97>
1728358457.7310822,<97>
1728358457.8681476,<97>
1728358457.979455,<97>
1728358458.1148415,<97>
1728358458.248573,<97>
1728358458.3613117,<97>
1728358458.4964726,<97>
1728358461.4392855,<97>
1728358461.9843147,Key.shift_r
1728358462.0763736,'@'
1728358463.4244065,'1'
1728358464.3028622,'6'
1728358464.6608186,'3'
1728358464.909099,'.'
1728358465.1344147,'c'
1728358466.2150443,'o'
1728358466.349604,'m'
1728358474.7870004,'t'
1728358475.0567007,'e'
1728358475.2388983,'s'
1728358475.4167957,'t'
1728358475.777283,'2'
1728358477.5553088,<97>
1728358477.9141042,<97>
1728358479.0169075,Key.backspace
1728358479.1968997,Key.backspace
1728358479.3993754,<97>
1728358479.602439,<98>
1728358479.782544,<99>
1728358480.2337992,<100>
1728358480.4346254,<101>
1728358480.5698733,<102>
1728358480.7953281,<103>
1728358480.951806,<104>
1728358481.1551158,<105>
1728358482.9095242,<97>
1728358483.0901415,<98>
1728358483.2472823,<99>
1728358483.539739,<100>
1728358483.698623,<101>
1728358483.8546724,<102>
1728358484.1025944,<103>
1728358484.2837377,<104>
1728358484.441024,<105>
1728358486.286709,<97>
1728358486.4197714,<97>
1728358486.5779939,<97>
1728358486.8492374,<97>
1728358486.9828012,<97>
1728358487.1172335,<97>
1728358487.274957,<97>
1728358488.0646958,Key.shift_r
1728358488.3101318,'@'
1728358489.344795,'1'
1728358490.0649674,'6'
1728358490.3591797,'3'
1728358490.8528156,'.'
1728358491.0343707,'c'
1728358491.1682708,'o'
1728358491.302351,'m'
1728358530.768869,Key.enter
1728358531.2642906,Key.enter
1728358541.210398,'c'
1728358542.717051,'1'
1728358543.1446524,'\\'
1728358544.427407,Key.backspace
