time,x,y
1720507963.3559923,789.728271484375,761.7341918945312
1720507963.3860443,796.8643188476562,795.5939331054688
1720507963.4162736,798.6874389648438,816.9462890625
1720507963.4462924,799.519775390625,830.9697875976562
1720507963.476073,802.344970703125,838.89599609375
1720507963.5071757,804.435302734375,843.2178344726562
1720507963.536964,806.6572265625,845.522216796875
1720507963.5663905,807.3554077148438,867.3768310546875
1720507963.5972176,812.413330078125,942.9131469726562
1720507963.627606,813.1767578125,1015.5792236328125
1720507963.6579006,812.5,1059.0909423828125
1720507963.6874077,812.36572265625,1083.9647216796875
1720507963.7181888,814.3876953125,1098.558837890625
1720507963.7481291,813.8513793945312,1109.3902587890625
1720507963.7788548,810.9313354492188,1114.861328125
1720507963.8092787,810.589599609375,1116.9398193359375
1720507963.839171,811.6307373046875,1119.3900146484375
1720507963.8691726,806.2224731445312,1121.92041015625
1720507963.8994596,791.2792358398438,1127.3658447265625
1720507963.9298663,779.4202880859375,1133.19384765625
1720507963.959865,770.1931762695312,1138.1519775390625
1720507963.9897025,763.3758544921875,1141.0089111328125
1720507964.0207436,758.6201171875,1143.8775634765625
1720507964.0504837,753.7653198242188,1145.4324951171875
1720507964.0804858,750.1923217773438,1146.5296630859375
1720507964.1102462,746.7840576171875,1147.6171875
1720507964.141432,744.2495727539062,1149.2177734375
1720507964.171456,741.5057983398438,1151.6285400390625
1720507964.201801,739.3850708007812,1151.728759765625
1720507964.2321122,737.3440551757812,1151.537841796875
1720507964.261774,735.9448852539062,1151.7259521484375
1720507964.2917767,735.12158203125,1151.685546875
1720507964.3223634,734.49951171875,1151.2926025390625
1720507964.3527386,733.795166015625,1151.5882568359375
1720507964.3827593,732.9169921875,1151.7510986328125
1720507964.4127798,732.5340576171875,1151.2921142578125
1720507964.4431465,732.137451171875,1150.5035400390625
1720507964.4736745,731.51806640625,1149.7354736328125
1720507964.503903,731.0318603515625,1149.0428466796875
1720507964.5341763,730.7278442382812,1148.431640625
1720507964.5641987,730.0509643554688,1148.339111328125
1720507964.5942092,729.678466796875,1148.222412109375
1720507964.624535,729.7117919921875,1148.3570556640625
1720507964.6549923,729.485595703125,1148.5478515625
1720507964.6850288,741.5485229492188,1141.869873046875
1720507964.7150316,823.7952880859375,1079.547119140625
1720507964.7446427,914.934814453125,1000.2584228515625
1720507964.775652,979.7608642578125,944.7994995117188
1720507964.8046474,1019.2139892578125,910.6788330078125
1720507964.8361506,1042.881591796875,889.2694702148438
1720507964.8656964,1056.3115234375,870.8875732421875
1720507964.8960922,1063.8101806640625,861.2189331054688
1720507964.9257722,1068.0433349609375,853.2962036132812
1720507964.955772,1070.544677734375,848.3961181640625
1720507964.9867725,1071.7955322265625,844.6597900390625
1720507965.0167713,1072.72412109375,843.16943359375
1720507965.0467713,1074.689208984375,841.3099365234375
1720507965.0765805,1076.0234375,839.0745239257812
1720507965.107581,1077.22119140625,834.3695678710938
1720507965.1375823,1077.784423828125,830.8518676757812
1720507965.1675804,1066.8946533203125,844.2163696289062
1720507965.1980956,993.3362426757812,943.04931640625
1720507965.2283788,904.772216796875,1062.2784423828125
1720507965.2584083,843.2734375,1140.8427734375
1720507965.2880492,808.5516967773438,1184.4129638671875
1720507965.3185985,784.6737060546875,1204.0245361328125
1720507965.3489437,776.7269287109375,1220.8603515625
1720507965.3795493,775.45166015625,1226.402099609375
1720507965.409875,775.3738403320312,1227.4053955078125
1720507965.439619,774.3321533203125,1230.484375
1720507965.469619,774.319580078125,1233.0794677734375
1720507965.5003772,774.25390625,1235.7659912109375
1720507965.5303824,773.8546142578125,1242.00634765625
1720507965.5605388,773.76220703125,1246.0791015625
1720507965.590802,773.5156860351562,1249.1993408203125
1720507965.6204925,774.25146484375,1249.8084716796875
1720507965.6516957,773.9743041992188,1251.71484375
1720507965.680846,773.5950927734375,1252.980224609375
1720507965.7113318,764.1897583007812,1247.76171875
1720507965.7423778,728.2421875,1156.9581298828125
1720507965.7720523,677.659423828125,860.49462890625
1720507965.8018596,645.2972412109375,652.79248046875
1720507965.832479,634.7867431640625,570.13037109375
1720507965.863108,631.28955078125,537.492431640625
1720507965.8938017,624.0828247070312,526.012451171875
1720507965.9236042,617.07177734375,522.1240234375
1720507965.953706,617.3626708984375,521.9607543945312
1720507965.9841478,601.9024047851562,496.7955627441406
1720507966.0141602,520.3812255859375,385.09765625
1720507966.0437675,436.76898193359375,283.8181457519531
1720507966.074326,395.546875,231.11166381835938
1720507966.1051526,373.8179016113281,206.18548583984375
1720507966.1351807,362.4656677246094,191.22584533691406
1720507966.1654317,357.7510070800781,184.01541137695312
1720507966.1952403,355.2075500488281,180.7523193359375
1720507966.2254617,353.7788391113281,181.25860595703125
1720507966.2555456,353.79461669921875,181.74449157714844
1720507966.2861562,370.64019775390625,185.0436248779297
1720507966.3163111,403.6485290527344,188.0065155029297
1720507966.3463283,432.9969787597656,190.82350158691406
1720507966.3768158,460.41607666015625,194.00929260253906
1720507966.406464,484.48052978515625,195.62161254882812
1720507966.4374628,503.0889892578125,197.2726593017578
1720507966.4674644,517.6888427734375,200.05941772460938
1720507966.4978185,529.0283813476562,201.9101104736328
1720507966.527989,536.8624267578125,206.244140625
