time,x,y
1728460120.4451516,3004.293212890625,1312.801025390625
1728460121.1039653,2709.01611328125,1644.7503662109375
1728460121.163965,1754.767578125,819.4371337890625
1728460121.1949675,1458.886962890625,523.2567138671875
1728460121.2249653,1291.5516357421875,341.07940673828125
1728460121.2549675,1194.2796630859375,293.2608642578125
1728460121.2859821,1148.4503173828125,296.5927734375
1728460121.315794,1136.1348876953125,286.96124267578125
1728460121.346326,1139.864013671875,282.63580322265625
1728460121.3765306,1134.321044921875,275.75531005859375
1728460121.4056325,1121.005615234375,224.34539794921875
1728460121.4365776,1073.8603515625,79.35214233398438
1728460121.4664214,987.7798461914062,91.24192810058594
1728460121.496548,980.5718383789062,65.5067367553711
1728460121.5293586,957.5030517578125,52.48861312866211
1728460121.5564082,951.4712524414062,53.33161926269531
1728460121.678698,1059.7484130859375,0.6218105554580688
1728460121.7982814,999.5650634765625,149.6453094482422
1728460121.8293085,1002.0899658203125,152.97613525390625
1728460121.8591592,998.0367431640625,158.33155822753906
1728460121.8894958,1000.9091186523438,157.2792510986328
1728460121.9190948,1010.8588256835938,176.1943359375
1728460121.9501066,1013.4010009765625,172.8792724609375
1728460121.983905,1288.242919921875,129.66578674316406
1728460122.0101354,1892.8447265625,84.60792541503906
1728460122.0447254,2176.8095703125,53.899539947509766
1728460122.0713274,2285.349609375,2.976748466491699
1728460122.2838745,2383.66650390625,6.68923282623291
1728460122.3141024,2388.027587890625,20.439144134521484
1728460122.3436165,2393.60302734375,31.53742218017578
1728460122.3773181,2398.480224609375,35.10416793823242
1728460122.4044116,2403.31884765625,41.03451156616211
1728460122.4370775,2404.3056640625,46.88787841796875
1728460122.4670882,2400.76806640625,59.728633880615234
1728460122.4974751,2397.1552734375,64.73133850097656
1728460122.5285513,2396.64208984375,71.45008087158203
1728460122.5551126,2362.978515625,93.1802749633789
1728460122.5869029,2099.98876953125,251.9596405029297
1728460122.6170259,1625.4576416015625,549.5534057617188
1728460122.6470284,1414.2498779296875,679.3511352539062
1728460122.6780243,1343.8970947265625,730.771240234375
1728460122.7080271,1300.496337890625,759.3939208984375
1728460122.7380245,1293.2740478515625,757.7239379882812
1728460122.7660236,1287.7392578125,762.3486328125
1728460122.796024,1284.311767578125,765.18359375
1728460122.8259454,1284.232177734375,768.5953979492188
1728460122.856948,1288.2408447265625,768.2814331054688
1728460122.886944,1287.3509521484375,765.41357421875
1728460122.9179456,1257.1552734375,757.3130493164062
1728460122.9459436,1100.57666015625,694.2847290039062
1728460122.9799442,864.7546997070312,529.7711791992188
1728460123.0079448,715.0643920898438,414.61004638671875
1728460123.04116,640.1552734375,375.0550842285156
1728460123.068158,606.9183349609375,356.8578186035156
1728460123.0981586,594.4554443359375,343.0021667480469
1728460123.1271589,584.7850341796875,311.28228759765625
1728460123.1581583,602.5498046875,281.7893371582031
1728460123.188159,602.6765747070312,270.63037109375
1728460123.2181637,600.1339111328125,332.70574951171875
1728460123.2481577,619.4690551757812,258.9295654296875
1728460123.2791603,614.4603271484375,247.22206115722656
1728460123.3081598,605.9913330078125,319.5650939941406
1728460123.3381598,588.7267456054688,252.37033081054688
1728460123.3691711,565.4163818359375,261.64056396484375
1728460123.399831,543.514892578125,272.6311950683594
1728460123.4322484,527.5368041992188,279.26568603515625
1728460123.4592361,515.4716796875,285.9103088378906
1728460123.4899275,511.34332275390625,283.3438720703125
1728460123.5199287,509.9195556640625,284.9007873535156
1728460123.5501359,504.5325927734375,291.540283203125
1728460123.580765,519.68017578125,297.9859619140625
1728460123.612888,568.9038696289062,301.3777160644531
1728460123.6429296,631.1751708984375,303.6755065917969
1728460123.6729338,693.8318481445312,308.03265380859375
1728460123.7029305,740.1892700195312,315.3739013671875
1728460123.733933,767.8590087890625,324.2524108886719
1728460124.004617,2620.80126953125,1748.8365478515625
1728460124.0384328,2815.8955078125,1911.9970703125
1728460124.0692265,2899.35400390625,2051.419921875
1728460124.0944088,2866.4638671875,2039.8609619140625
1728460124.2446506,2228.39013671875,1585.2613525390625
1728460124.2756593,1558.2574462890625,976.1436767578125
1728460124.3076994,1195.287353515625,666.2789916992188
1728460124.3377435,1063.55615234375,557.63623046875
1728460124.3658035,943.8250732421875,545.9713745117188
1728460124.396464,769.203369140625,431.7984619140625
1728460124.427516,535.2547607421875,341.7731628417969
1728460124.4575195,465.64788818359375,352.7580261230469
1728460124.4879982,443.1071472167969,367.74853515625
1728460124.5181592,431.98193359375,367.2198486328125
1728460124.5499802,424.71954345703125,346.4964294433594
1728460124.5800483,410.33807373046875,325.326904296875
1728460124.6106932,400.87799072265625,309.19573974609375
1728460124.6397238,350.08612060546875,308.4713134765625
1728460124.6712968,304.29803466796875,302.4477233886719
