time,key
1727257079.0160792,'t'
1727257079.265009,'e'
1727257079.5328555,'s'
1727257079.7803352,'t'
1727257080.5900912,<100>
1727257081.8950608,Key.backspace
1727257082.3680992,<97>
1727257085.0013294,<97>
1727257085.2033534,<98>
1727257085.2488563,<99>
1727257085.9458754,<100>
1727257086.0352502,<101>
1727257086.1254437,<102>
1727257112.1140723,<97>
1727257112.250605,<98>
1727257112.3846405,<99>
1727257112.7222297,<100>
1727257112.8345337,<101>
1727257112.9473093,<102>
1727257126.312205,<97>
1727257126.4252176,<98>
1727257126.5822692,<99>
1727257127.0339634,<100>
1727257127.1449583,<101>
1727257127.3250334,<102>
1727257152.1887383,<97>
1727257152.2564185,<98>
1727257152.4134192,<99>
1727257152.7288783,<100>
1727257152.796314,<101>
1727257152.908128,<102>
1727257187.4934697,<97>
1727257187.5822508,<98>
1727257187.740149,<99>
1727257188.0334187,<100>
1727257188.1239548,<101>
1727257188.2346158,<102>
1727257221.8966954,'c'
1727257222.0096962,<97>
1727257262.4832325,'p'
1727257262.5579288,'p'
1727257262.8711529,'t'
1727257263.3659225,Key.backspace
1727257263.5227132,Key.backspace
1727257263.659139,Key.backspace
1727257263.8379698,Key.backspace
1727257266.8317127,'p'
1727257266.9430373,'p'
1727257267.123224,'t'
1727257267.889098,<110>
1727257268.8336468,'p'
1727257268.9691348,'p'
1727257269.1033027,'t'
1727257305.3533847,'p'
1727257305.4874432,'p'
1727257305.6686413,'t'
1727257356.4686317,'t'
1727257356.7683637,'e'
1727257356.9706364,'s'
1727257357.1718493,'t'
1727257358.0048852,<98>
1727257360.2771993,<97>
1727257361.6958113,<97>
1727257363.0696082,<97>
1727257363.158286,<98>
1727257363.269973,<99>
1727257363.607338,Key.shift_r
1727257363.719496,'@'
1727257363.9450483,'q'
1727257364.1243484,'q'
1727257364.3057508,<110>
1727257364.6197581,'c'
1727257365.4527671,'o'
1727257365.6555939,'m'
1727257373.8009295,'t'
1727257374.047599,'e'
1727257374.227921,'s'
1727257374.677424,'t'
1727257374.9477518,<98>
1727257376.5011244,<97>
1727257376.5673482,<98>
1727257376.7034016,<99>
1727257376.793709,<100>
1727257376.8617122,<101>
1727257376.9727266,<102>
1727257378.3683655,<97>
1727257378.413366,<98>
1727257378.5923429,<99>
1727257378.682837,<100>
1727257378.7729104,<101>
1727257378.8404298,<102>
1727257380.8665836,'j'
1727257381.0006013,'i'
1727257381.2933772,'z'
1727257381.406387,'h'
1727257381.4954638,'i'
1727257381.585424,'h'
1727257381.7213829,'a'
1727257381.7664046,'o'
1727257382.4633286,<97>
1727257382.5979056,<98>
1727257382.6886146,<99>
1727257382.8906338,<101>
1727257383.048762,<104>
1727257383.385879,Key.shift_r
1727257383.5432768,'@'
1727257383.9263902,'f'
1727257384.150429,'o'
1727257384.4662378,'x'
1727257384.8485572,'m'
1727257384.9382062,'a'
1727257385.0301445,'i'
1727257385.2088509,'l'
1727257385.8383348,<110>
1727257386.0406537,'c'
1727257386.356035,'o'
1727257386.6033719,'m'
1727257394.0515478,'t'
1727257394.2761376,'e'
1727257394.4791536,'s'
1727257394.7263086,'t'
1727257394.9739137,<98>
1727257395.8067768,'t'
1727257396.0307152,'e'
1727257396.3238108,'s'
1727257396.5260398,'t'
1727257397.2012682,<98>
1727257399.6027174,Key.backspace
1727257399.6772585,Key.backspace
1727257399.811222,Key.backspace
1727257399.9464383,Key.backspace
1727257400.127772,Key.backspace
1727257400.7340062,<97>
1727257400.847056,<98>
1727257401.0038674,<99>
1727257401.252327,<100>
1727257401.2964385,<101>
1727257401.4544723,<102>
1727257401.7922056,<103>
1727257401.8373353,<104>
1727257401.9271934,<105>
1727257402.6459513,Key.left
1727257403.1512227,Key.left
1727257403.1822386,Key.left
1727257403.213204,Key.left
1727257403.2609663,Key.left
1727257403.290988,Key.left
1727257403.3238058,Key.left
1727257403.352699,Key.left
1727257403.3837109,Key.left
1727257403.4147344,Key.left
1727257403.4463422,Key.left
1727257403.4763281,Key.left
1727257403.5244637,Key.left
1727257403.5554638,Key.left
1727257404.0413702,'j'
1727257404.0869641,'i'
1727257407.4393425,'j'
1727257407.484452,'i'
1727257408.1140666,<97>
1727257408.205139,<98>
1727257408.3395789,<99>
1727257408.7906325,<100>
1727257408.8345196,<101>
1727257408.946759,<102>
1727257409.2394135,<103>
1727257409.306952,<104>
1727257409.3739717,<105>
1727257411.4216764,'j'
1727257411.489867,'i'
1727257411.6467726,'z'
1727257411.7369952,'h'
1727257411.9166622,'i'
1727257412.3670506,'h'
1727257412.5022068,'a'
1727257412.6620128,'o'
1727257413.313743,<97>
1727257413.3572555,<98>
1727257413.5143611,<99>
1727257413.6498044,<101>
1727257413.8310273,<104>
1727257414.3918443,Key.shift_r
1727257415.1341598,Key.shift_r
1727257415.2703323,'@'
1727257416.0576963,'f'
1727257417.1146579,Key.enter
1727257417.3839104,Key.shift_r
1727257417.5869224,'x'
1727257418.1273608,Key.backspace
1727257418.3522387,'i'
1727257418.4879086,'x'
1727257420.0395586,'n'
1727257420.1750147,'a'
1727257420.445662,'i'
1727257420.7147145,'k'
1727257421.2780514,<110>
1727257421.5921206,'c'
1727257421.9082816,'o'
1727257422.0872264,'m'
1727257438.8063767,'c'
1727257439.0087352,<97>
1727257444.9269927,'c'
1727257445.1060526,<97>
1727257476.3601408,Key.backspace
1727257525.2787106,'c'
1727257525.7043755,<97>
