time,x,y
1728455115.47929,2852.506103515625,870.0159301757812
1728455115.5102067,2847.796630859375,868.1705322265625
1728455115.540205,2842.88525390625,866.9465942382812
1728455115.5714164,2840.802734375,865.0238037109375
1728455115.6004124,2842.81494140625,861.5115966796875
1728455115.6304126,2845.626220703125,854.70361328125
1728455115.6614168,2849.7421875,848.3888549804688
1728455115.6911905,2850.68359375,845.90625
1728455115.721352,2858.59130859375,838.258544921875
1728455115.7512205,2862.18603515625,833.4645385742188
1728455115.7822323,2865.805419921875,827.6616821289062
1728455115.8121965,2868.91748046875,821.5635375976562
1728455115.841872,2875.4833984375,812.8263549804688
1728455115.8729014,2881.26513671875,805.859375
1728455115.903311,2885.25732421875,800.8704833984375
1728455115.9333172,2892.24072265625,791.0057373046875
1728455115.9640124,2898.90625,780.5081176757812
1728455115.9937723,2902.8681640625,776.3646240234375
1728455116.0243156,2907.509521484375,770.632080078125
1728455116.0523067,2887.5751953125,740.45947265625
1728455116.0824902,2792.475341796875,649.64501953125
1728455116.1134813,2662.965087890625,523.4573364257812
1728455116.1443238,2587.902587890625,442.64312744140625
1728455116.1730733,2540.83740234375,387.1279296875
1728455116.2043996,2517.497314453125,349.0243835449219
1728455116.2334356,2488.729248046875,318.20745849609375
1728455116.2637436,2318.114990234375,239.33782958984375
1728455116.2946944,2029.693603515625,112.6861572265625
1728455116.3208733,1860.8128662109375,30.59319305419922
1728455116.3519099,1792.3101806640625,0.8382856845855713
1728455116.411836,1771.8934326171875,42.49165725708008
1728455116.776975,1146.2598876953125,10.450027465820312
1728455116.8061037,1104.271728515625,252.4412841796875
1728455116.837055,1086.8226318359375,410.3720703125
1728455116.867951,1076.386474609375,505.81170654296875
1728455116.8981438,1071.8138427734375,546.2874145507812
1728455116.9285166,1073.5224609375,570.239501953125
1728455116.9587162,1079.6607666015625,583.5398559570312
1728455116.988804,1139.2138671875,558.5219116210938
1728455117.019311,1292.47802734375,469.06829833984375
1728455117.0496635,1530.821533203125,324.1050109863281
1728455117.0799897,1718.399658203125,215.8220977783203
1728455117.1103516,1811.422607421875,159.29110717773438
1728455117.140346,1860.3681640625,137.21270751953125
1728455117.171346,1883.26318359375,131.05799865722656
1728455117.2003477,1896.587158203125,125.94561767578125
1728455117.2304337,1905.7408447265625,113.8135757446289
1728455117.2612832,1907.973876953125,111.16020965576172
1728455117.2910671,1910.583251953125,110.44502258300781
1728455117.321882,1908.0771484375,113.22074127197266
1728455117.3514876,1913.5345458984375,116.90306854248047
1728455117.381792,1918.0706787109375,120.29602813720703
1728455117.412202,1919.654541015625,124.62508392333984
1728455117.4432037,1895.6005859375,124.75997161865234
1728455117.4702008,1618.206787109375,127.69071960449219
1728455117.4992008,1276.30029296875,136.7346954345703
1728455117.5302022,1084.34228515625,141.00682067871094
1728455117.559988,988.8287963867188,150.8330078125
1728455117.5909984,942.2262573242188,159.52291870117188
1728455117.6212666,919.0794677734375,172.6967010498047
1728455117.6546798,887.6510009765625,192.05787658691406
1728455117.680918,790.8966064453125,209.14764404296875
1728455117.7112145,624.3556518554688,225.7019805908203
1728455117.740963,531.5806884765625,238.2916717529297
1728455117.7710488,489.5252990722656,245.8479461669922
1728455117.8017495,474.560302734375,245.54786682128906
1728455117.8317153,464.2183837890625,251.08079528808594
1728455117.8612955,454.3191833496094,263.6172180175781
1728455117.8920517,445.7620544433594,275.9298095703125
1728455117.9222877,446.595703125,284.7228698730469
1728455117.952907,451.5246887207031,288.5179443359375
1728455117.9832242,454.46197509765625,292.2731018066406
1728455118.0133128,473.13623046875,309.7332458496094
1728455118.0429723,570.086181640625,390.7696228027344
1728455118.0763474,733.0072021484375,537.0303955078125
1728455118.104349,845.18798828125,643.4672241210938
1728455118.1363468,897.4674072265625,693.2969970703125
