time,x,y
1728453221.1715956,1893.643798828125,236.6482696533203
1728453221.2015944,1897.2041015625,238.81954956054688
1728453221.2326632,1896.7242431640625,243.84036254882812
1728453221.2626495,1853.0418701171875,333.1038818359375
1728453221.2926428,1724.1990966796875,653.7056274414062
1728453221.3228643,1627.2857666015625,929.3857421875
1728453221.3531356,1585.2021484375,1058.752685546875
1728453221.3828347,1570.229248046875,1117.898193359375
1728453221.4129012,1559.2076416015625,1137.9425048828125
1728453221.4440212,1561.941162109375,1134.6246337890625
1728453221.4748797,1559.486083984375,1132.7498779296875
1728453221.5049467,1456.1932373046875,1061.771240234375
1728453221.5349844,1369.669189453125,995.5634765625
1728453221.5660863,1299.089599609375,941.2244873046875
1728453221.5961041,1244.859130859375,894.0889282226562
1728453221.6261044,1208.751220703125,860.40087890625
1728453221.6564107,1185.718017578125,838.113037109375
1728453221.686227,1170.5841064453125,824.3182373046875
1728453221.7176285,1143.9285888671875,817.0653076171875
1728453221.7449956,1102.228515625,837.0927734375
1728453221.7752817,1065.4210205078125,869.69677734375
1728453221.8059886,1035.049072265625,891.6513671875
1728453221.8356996,1017.001953125,904.95947265625
1728453221.865991,1006.3609619140625,912.6008911132812
1728453221.8964303,1000.10595703125,916.90234375
1728453221.9264307,999.6007690429688,918.3439331054688
1728453221.9564328,1001.09375,917.0006103515625
1728453221.9864337,1002.0404663085938,914.8878784179688
1728453222.0185382,1024.352783203125,956.5687255859375
1728453222.0494773,1106.124267578125,1091.802734375
1728453222.079479,1181.52490234375,1224.8282470703125
1728453222.110303,1223.760498046875,1308.8826904296875
1728453222.139984,1249.546875,1359.267578125
1728453222.1704364,1264.3038330078125,1384.673828125
1728453222.2002242,1269.0887451171875,1399.18408203125
1728453222.2308095,1273.267333984375,1408.701416015625
1728453222.260658,1275.0556640625,1415.06640625
1728453222.2916584,1274.318603515625,1414.630126953125
1728453222.3208206,1267.7779541015625,1354.69091796875
1728453222.3517919,1246.7000732421875,1164.8526611328125
1728453222.381831,1226.687744140625,987.8779296875
1728453222.4114425,1215.5516357421875,889.569091796875
1728453222.4418242,1213.2159423828125,841.2105712890625
1728453222.4726043,1211.141845703125,818.34326171875
1728453222.5026062,1210.23876953125,811.4194946289062
1728453222.5326042,1172.9102783203125,769.0001220703125
1728453222.562847,1018.3282470703125,622.8377075195312
1728453222.5928488,858.9525146484375,469.7545471191406
1728453222.623859,777.431640625,394.2972717285156
1728453222.6532984,739.541015625,357.8521728515625
1728453222.6843338,719.4874267578125,338.7611999511719
1728453222.7143338,711.1834106445312,329.81201171875
1728453222.744336,708.0634765625,324.6603088378906
1728453222.7743354,685.9033203125,303.5149230957031
1728453222.8043342,655.0768432617188,275.6379089355469
1728453222.8353372,634.9942626953125,256.1980285644531
1728453222.8653347,620.9993896484375,245.02996826171875
1728453222.8953416,613.2431030273438,237.11224365234375
1728453222.9255803,605.6914672851562,231.80203247070312
1728453222.955579,600.645751953125,227.4681854248047
1728453222.9854093,585.5650024414062,224.33407592773438
1728453223.015756,542.9232177734375,222.8819122314453
1728453223.0467563,492.69989013671875,222.16615295410156
1728453223.0764601,451.0672302246094,221.6614227294922
1728453223.1064146,421.4456787109375,220.1648712158203
1728453223.1367404,403.0267333984375,219.0509796142578
1728453223.1667392,389.9388122558594,219.42501831054688
1728453223.1978328,379.22003173828125,217.9943084716797
1728453223.227007,385.78741455078125,217.9552764892578
1728453223.2580063,435.20843505859375,214.7339324951172
1728453223.2884746,570.8331909179688,204.57598876953125
1728453223.3184726,720.6612548828125,195.49923706054688
1728453223.34802,828.6793212890625,190.19773864746094
1728453223.3780196,896.8387451171875,189.08531188964844
1728453223.4089894,935.9783935546875,190.6249542236328
1728453223.4393134,959.432861328125,191.12319946289062
1728453223.4693701,972.20703125,191.38650512695312
1728453223.4996557,981.6890869140625,191.924072265625
1728453223.529855,998.464111328125,189.73228454589844
1728453223.5597134,1011.5542602539062,188.9149169921875
1728453223.5897331,1019.6719360351562,188.0322265625
1728453223.6207778,1025.45849609375,187.9208984375
1728453223.6508236,1029.0858154296875,188.97142028808594
1728453223.6803145,1058.0982666015625,189.30921936035156
